,time [ns],amplitude [MHZ]
153,153.0,53.29451374708741
154,154.0,53.91485858964534
155,155.0,54.53312060194209
156,156.0,55.136741954047125
157,157.0,55.69314371592776
158,158.0,56.20101548650412
159,159.0,56.694062865847684
160,160.0,57.20179604531094
161,161.0,57.731103977818435
162,162.0,58.27853070730842
163,163.0,58.84108367045684
164,164.0,59.42160078195019
165,165.0,60.03338816729172
166,166.0,60.68702416555059
167,167.0,61.355464378021104
168,168.0,61.97369257636251
169,169.0,62.49614738822555
170,170.0,62.938940299777315
171,171.0,63.35003000522543
172,172.0,63.74672316026236
173,173.0,64.11022331662829
174,174.0,64.43486385515631
175,175.0,64.74669481170321
176,176.0,65.0783097003085
177,177.0,65.44514013208065
178,178.0,65.84523371408302
179,179.0,66.26726970445539
180,180.0,66.69590828267832
181,181.0,67.12457438333216
182,182.0,67.55430816194178
183,183.0,67.96497411364003
184,184.0,68.30307785443556
185,185.0,68.52482048573745
186,186.0,68.65096420207149
187,187.0,68.74807053105415
188,188.0,68.86072564802248
189,189.0,68.98865826272178
190,190.0,69.11648404350505
191,191.0,69.24519266963998
192,192.0,69.39306493818397
193,193.0,69.57927162167381
194,194.0,69.80862482851946
195,195.0,70.05478391263034
196,196.0,70.2650043074154
197,197.0,70.39838114883753
198,198.0,70.45436918815636
199,199.0,70.23286141374162
200,200.0,70.0
